run_id,filename,number_of_data,model,prompt_type,number_of_shots,temperature,max_new_tokens,batch_size,pad_token,pad_token_id,eos_token_id,seed,device,exact_match_accuracy,exact_match_f1,exact_match_loss,exact_match_gain,bert_score_accuracy,bert_score_f1,bert_score_loss,bert_score_gain,edit_distance,single_bert_score
20230615_095110,social_iqa/task.json,1949,tiiuae/falcon-7b,closed,0,0.01,adaptive,16,<|endoftext|>,11,11,86379,NVIDIA A100 80GB PCIe,0.1318624936,0.1169926317,-100,-100,0.3904566444,0.251966707,-100,-100,42.32170344,0.8646080494
20230615_095659,social_iqa/task.json,1949,tiiuae/falcon-7b,closed,5,0.01,adaptive,16,<|endoftext|>,11,11,2266,NVIDIA A100 80GB PCIe,0.2580810672,0.1982332058,-100,-100,0.4125192406,0.2639278434,-100,-100,55.03335044,0.8724227548
20230615_102222,social_iqa/task.json,1949,tiiuae/falcon-7b,closed,5,0.01,adaptive,16,<|endoftext|>,11,11,105,NVIDIA A100 80GB PCIe,0.2601334017,0.2001082541,-100,-100,0.4140584915,0.2651378257,-100,-100,55.05130836,0.8723638058
20230615_104745,social_iqa/task.json,1949,tiiuae/falcon-7b,closed,5,0.01,adaptive,16,<|endoftext|>,11,11,86379,NVIDIA A100 80GB PCIe,0.2601334017,0.2007231853,-100,-100,0.4155977424,0.26607163,-100,-100,55.0343766,0.8725057244
20230615_111306,social_iqa/task.json,1949,tiiuae/falcon-7b,closed-adv,0,0.01,adaptive,16,<|endoftext|>,11,11,2266,NVIDIA A100 80GB PCIe,0.2693689071,0.2838585709,-100,-100,-100,-100,-100,-100,51.95792714,0.8603966832
20230615_111929,social_iqa/task.json,1949,tiiuae/falcon-7b,closed-adv,0,0.01,adaptive,16,<|endoftext|>,11,11,105,NVIDIA A100 80GB PCIe,0.2739866598,0.2875466839,-100,-100,-100,-100,-100,-100,51.84761416,0.8604372144
20230615_112553,social_iqa/task.json,1949,tiiuae/falcon-7b,closed-adv,0,0.01,adaptive,16,<|endoftext|>,11,11,86379,NVIDIA A100 80GB PCIe,0.2744997435,0.2880184914,-100,-100,-100,-100,-100,-100,52.02103643,0.860458374
20230615_133551,social_iqa/task.json,1949,tiiuae/falcon-7b,closed-adv,5,0.01,adaptive,16,<|endoftext|>,11,11,2266,NVIDIA A100 80GB PCIe,0.3247819395,0.3238469014,-100,-100,-100,-100,-100,-100,63.22729605,0.8488311768
20230615_140447,social_iqa/task.json,1949,tiiuae/falcon-7b,closed-adv,5,0.01,adaptive,16,<|endoftext|>,11,11,105,NVIDIA A100 80GB PCIe,0.326834274,0.3251623142,-100,-100,-100,-100,-100,-100,63.50590046,0.8487663865
20230615_143339,social_iqa/task.json,1949,tiiuae/falcon-7b,closed-adv,5,0.01,adaptive,16,<|endoftext|>,11,11,86379,NVIDIA A100 80GB PCIe,0.3201641868,0.3211322954,-100,-100,-100,-100,-100,-100,63.30477168,0.8488784432
20230615_154821,social_iqa/task.json,1949,tiiuae/falcon-7b,open,0,0.01,adaptive,16,<|endoftext|>,11,11,2266,NVIDIA A100 80GB PCIe,0,0,-100,-100,0.3842996408,0.2449561103,-100,-100,54.62647512,0.8456686735
20230615_155215,social_iqa/task.json,1949,tiiuae/falcon-7b,open,0,0.01,adaptive,16,<|endoftext|>,11,11,105,NVIDIA A100 80GB PCIe,0,0,-100,-100,0.3842996408,0.2452441164,-100,-100,54.78963571,0.8457187414
20230615_155607,social_iqa/task.json,1949,tiiuae/falcon-7b,open,0,0.01,adaptive,16,<|endoftext|>,11,11,86379,NVIDIA A100 80GB PCIe,0,0,-100,-100,0.3863519754,0.2472346337,-100,-100,54.70908158,0.84573102
20230615_150234,social_iqa/task.json,1949,tiiuae/falcon-7b,open,5,0.01,adaptive,16,<|endoftext|>,11,11,2266,NVIDIA A100 80GB PCIe,0.01180092355,0.01071835804,-100,-100,0.4058491534,0.2600109883,-100,-100,53.88147768,0.8523153663
20230615_151701,social_iqa/task.json,1949,tiiuae/falcon-7b,open,5,0.01,adaptive,16,<|endoftext|>,11,11,105,NVIDIA A100 80GB PCIe,0.01128783992,0.01014823261,-100,-100,0.4053360698,0.259384716,-100,-100,53.90251411,0.8523772955
20230615_153128,social_iqa/task.json,1949,tiiuae/falcon-7b,open,5,0.01,adaptive,16,<|endoftext|>,11,11,86379,NVIDIA A100 80GB PCIe,0.01128783992,0.01014823261,-100,-100,0.402257568,0.2565779518,-100,-100,53.93175988,0.852410078
20230615_160335,social_iqa/task.json,1949,tiiuae/falcon-7b-instruct,closed,0,0.01,adaptive,16,<|endoftext|>,11,11,2266,NVIDIA A100 80GB PCIe,0.1888147768,0.1490335211,120,234,0.3766033864,0.2347209073,305,280,96.63519754,0.7942519784
20230615_160744,social_iqa/task.json,1949,tiiuae/falcon-7b-instruct,closed,0,0.01,adaptive,16,<|endoftext|>,11,11,105,NVIDIA A100 80GB PCIe,0.1893278604,0.149546934,124,236,0.3766033864,0.2345003061,306,278,95.82965623,0.794431448
20230615_161150,social_iqa/task.json,1949,tiiuae/falcon-7b-instruct,closed,0,0.01,adaptive,16,<|endoftext|>,11,11,86379,NVIDIA A100 80GB PCIe,0.1888147768,0.1490332879,123,234,0.3735248846,0.2325314916,305,272,96.21806054,0.7942497134
20230615_161557,social_iqa/task.json,1949,tiiuae/falcon-7b-instruct,closed,5,0.01,adaptive,16,<|endoftext|>,11,11,2266,NVIDIA A100 80GB PCIe,0.3011800924,0.2079020782,209,293,0.3971267317,0.2509278265,302,272,59.36942022,0.8639715314
20230615_164119,social_iqa/task.json,1949,tiiuae/falcon-7b-instruct,closed,5,0.01,adaptive,16,<|endoftext|>,11,11,105,NVIDIA A100 80GB PCIe,0.3011800924,0.2082060921,210,290,0.3991790662,0.2521874816,300,271,59.3417137,0.8641580939
20230615_170642,social_iqa/task.json,1949,tiiuae/falcon-7b-instruct,closed,5,0.01,adaptive,16,<|endoftext|>,11,11,86379,NVIDIA A100 80GB PCIe,0.3001539251,0.2072798823,213,291,0.3955874808,0.2494348407,303,264,59.44227809,0.8639211059
20230615_173204,social_iqa/task.json,1949,tiiuae/falcon-7b-instruct,closed-adv,0,0.01,adaptive,16,<|endoftext|>,11,11,2266,NVIDIA A100 80GB PCIe,0.3340174448,0.2494252874,355,481,-100,-100,-100,-100,104.6813751,0.8013300896
20230615_173743,social_iqa/task.json,1949,tiiuae/falcon-7b-instruct,closed-adv,0,0.01,adaptive,16,<|endoftext|>,11,11,105,NVIDIA A100 80GB PCIe,0.3340174448,0.2494252874,356,473,-100,-100,-100,-100,104.6813751,0.8013211489
20230615_174322,social_iqa/task.json,1949,tiiuae/falcon-7b-instruct,closed-adv,0,0.01,adaptive,16,<|endoftext|>,11,11,86379,NVIDIA A100 80GB PCIe,0.3340174448,0.2494252874,359,475,-100,-100,-100,-100,104.6798358,0.8013319373
20230615_174901,social_iqa/task.json,1949,tiiuae/falcon-7b-instruct,closed-adv,5,0.01,adaptive,16,<|endoftext|>,11,11,2266,NVIDIA A100 80GB PCIe,0.02001026167,0.02844790966,611,17,-100,-100,-100,-100,37.58902001,0.8539738655
20230615_181753,social_iqa/task.json,1949,tiiuae/falcon-7b-instruct,closed-adv,5,0.01,adaptive,16,<|endoftext|>,11,11,105,NVIDIA A100 80GB PCIe,0.0220625962,0.03139803391,615,21,-100,-100,-100,-100,37.69676757,0.8540306091
20230615_184645,social_iqa/task.json,1949,tiiuae/falcon-7b-instruct,closed-adv,5,0.01,adaptive,16,<|endoftext|>,11,11,86379,NVIDIA A100 80GB PCIe,0.02052334531,0.02920430421,604,20,-100,-100,-100,-100,37.6018471,0.854021728
20230615_191537,social_iqa/task.json,1949,tiiuae/falcon-7b-instruct,open,0,0.01,adaptive,16,<|endoftext|>,11,11,2266,NVIDIA A100 80GB PCIe,0.002052334531,0.00103533351,0,4,0.3848127245,0.2446349584,245,246,141.7516675,0.7770933509
20230615_191918,social_iqa/task.json,1949,tiiuae/falcon-7b-instruct,open,0,0.01,adaptive,16,<|endoftext|>,11,11,105,NVIDIA A100 80GB PCIe,0.001539250898,0.0007489646665,0,3,0.3848127245,0.2439316595,245,246,141.2077989,0.7770334482
20230615_192259,social_iqa/task.json,1949,tiiuae/falcon-7b-instruct,open,0,0.01,adaptive,16,<|endoftext|>,11,11,86379,NVIDIA A100 80GB PCIe,0.001539250898,0.0007489646665,0,3,0.3914828117,0.2503596844,244,254,140.2001026,0.7771770954
20230615_192638,social_iqa/task.json,1949,tiiuae/falcon-7b-instruct,open,5,0.01,adaptive,16,<|endoftext|>,11,11,2266,NVIDIA A100 80GB PCIe,0.005643919959,0.005428571429,17,5,0.3889173935,0.2481416063,204,171,66.85171883,0.8349211812
20230615_194105,social_iqa/task.json,1949,tiiuae/falcon-7b-instruct,open,5,0.01,adaptive,16,<|endoftext|>,11,11,105,NVIDIA A100 80GB PCIe,0.006157003592,0.006,16,6,0.3930220626,0.2520185221,202,178,66.76552078,0.835172236
20230615_195533,social_iqa/task.json,1949,tiiuae/falcon-7b-instruct,open,5,0.01,adaptive,16,<|endoftext|>,11,11,86379,NVIDIA A100 80GB PCIe,0.006670087224,0.006571428571,16,7,0.3904566444,0.2493514033,203,180,66.82606465,0.8351657391
20230616_161449,social_iqa/task.json,1949,tiiuae/falcon-40b,closed,0,0.01,adaptive,8,<|endoftext|>,11,11,2266,NVIDIA A100 80GB PCIe,0.09389430477,0.08587974791,-100,-100,0.3858388917,0.2443201378,-100,-100,43.29091842,0.8693235517
20230616_164651,social_iqa/task.json,1949,tiiuae/falcon-40b,closed,0,0.01,adaptive,8,<|endoftext|>,11,11,105,NVIDIA A100 80GB PCIe,0.09389430477,0.08574829932,-100,-100,0.3873781426,0.2449445466,-100,-100,43.36634171,0.8694226146
20230616_171850,social_iqa/task.json,1949,tiiuae/falcon-40b,closed,0,0.01,adaptive,8,<|endoftext|>,11,11,86379,NVIDIA A100 80GB PCIe,0.0944073884,0.08639073412,-100,-100,0.3858388917,0.2438321218,-100,-100,43.36069779,0.8693040609
20230616_175050,social_iqa/task.json,1949,tiiuae/falcon-40b,closed,5,0.01,adaptive,8,<|endoftext|>,11,11,2266,NVIDIA A100 80GB PCIe,0.4386865059,0.2918597472,-100,-100,0.4586967676,0.2986093187,-100,-100,47.18676244,0.8769097924
20230616_195053,social_iqa/task.json,1949,tiiuae/falcon-40b,closed,5,0.01,adaptive,8,<|endoftext|>,11,11,105,NVIDIA A100 80GB PCIe,0.4386865059,0.291852749,-100,-100,0.4592098512,0.2989806777,-100,-100,47.18471011,0.8768234253
20230616_215058,social_iqa/task.json,1949,tiiuae/falcon-40b,closed,5,0.01,adaptive,8,<|endoftext|>,11,11,86379,NVIDIA A100 80GB PCIe,0.4402257568,0.293239632,-100,-100,0.4597229348,0.2995880367,-100,-100,47.1754746,0.8769577742
20230616_235103,social_iqa/task.json,1949,tiiuae/falcon-40b,closed-adv,0,0.01,adaptive,8,<|endoftext|>,11,11,2266,NVIDIA A100 80GB PCIe,0.4068753207,0.4247023183,-100,-100,-100,-100,-100,-100,46.0251411,0.8623021245
20230617_002615,social_iqa/task.json,1949,tiiuae/falcon-40b,closed-adv,0,0.01,adaptive,8,<|endoftext|>,11,11,105,NVIDIA A100 80GB PCIe,0.4079014879,0.4263073628,-100,-100,-100,-100,-100,-100,46.15289892,0.8622477651
20230617_010127,social_iqa/task.json,1949,tiiuae/falcon-40b,closed-adv,0,0.01,adaptive,8,<|endoftext|>,11,11,86379,NVIDIA A100 80GB PCIe,0.4104669061,0.4278875996,-100,-100,-100,-100,-100,-100,46.19343253,0.8622785211
20230617_013639,social_iqa/task.json,1949,tiiuae/falcon-40b,closed-adv,5,0.01,adaptive,8,<|endoftext|>,11,11,2266,NVIDIA A100 80GB PCIe,0.6213442791,0.5738565035,-100,-100,-100,-100,-100,-100,58.31708568,0.8667619228
20230617_035106,social_iqa/task.json,1949,tiiuae/falcon-40b,closed-adv,5,0.01,adaptive,8,<|endoftext|>,11,11,105,NVIDIA A100 80GB PCIe,0.6198050282,0.5729747378,-100,-100,-100,-100,-100,-100,58.33760903,0.8667685986
20230617_060533,social_iqa/task.json,1949,tiiuae/falcon-40b,closed-adv,5,0.01,adaptive,8,<|endoftext|>,11,11,86379,NVIDIA A100 80GB PCIe,0.62288353,0.5747784611,-100,-100,-100,-100,-100,-100,58.30990251,0.8669062257
20230617_082000,social_iqa/task.json,1949,tiiuae/falcon-40b,open,0,0.01,adaptive,8,<|endoftext|>,11,11,2266,NVIDIA A100 80GB PCIe,0.0005130836326,0.0002863688431,-100,-100,0.381221139,0.2440717297,-100,-100,46.9343253,0.8450984955
20230617_084022,social_iqa/task.json,1949,tiiuae/falcon-40b,open,0,0.01,adaptive,8,<|endoftext|>,11,11,105,NVIDIA A100 80GB PCIe,0.0005130836326,0.0002863688431,-100,-100,0.3766033864,0.2403501542,-100,-100,46.80759364,0.8450220823
20230617_090044,social_iqa/task.json,1949,tiiuae/falcon-40b,open,0,0.01,adaptive,8,<|endoftext|>,11,11,86379,NVIDIA A100 80GB PCIe,0.0005130836326,0.0002863688431,-100,-100,0.3760903027,0.2399568871,-100,-100,46.75679836,0.8450080156
20230617_092106,social_iqa/task.json,1949,tiiuae/falcon-40b,open,5,0.01,adaptive,8,<|endoftext|>,11,11,2266,NVIDIA A100 80GB PCIe,0.03232426886,0.02030182599,-100,-100,0.4376603386,0.2818332547,-100,-100,48.67470498,0.8561123013
20230617_103510,social_iqa/task.json,1949,tiiuae/falcon-40b,open,5,0.01,adaptive,8,<|endoftext|>,11,11,105,NVIDIA A100 80GB PCIe,0.03232426886,0.0197755102,-100,-100,0.4412519241,0.2850467255,-100,-100,48.75679836,0.8563601375
20230617_114917,social_iqa/task.json,1949,tiiuae/falcon-40b,open,5,0.01,adaptive,8,<|endoftext|>,11,11,86379,NVIDIA A100 80GB PCIe,0.03232426886,0.02031452441,-100,-100,0.4412519241,0.2847885177,-100,-100,48.70343766,0.8562282324
20230617_122624,social_iqa/task.json,1949,tiiuae/falcon-40b-instruct,closed,0,0.01,adaptive,8,<|endoftext|>,11,11,2266,NVIDIA A100 80GB PCIe,0.2724474089,0.2159484653,75,423,0.4653668548,0.3011475247,268,423,101.6680349,0.8033238649
20230617_125333,social_iqa/task.json,1949,tiiuae/falcon-40b-instruct,closed,0,0.01,adaptive,8,<|endoftext|>,11,11,105,NVIDIA A100 80GB PCIe,0.2719343253,0.2162384367,75,422,0.4689584402,0.3042587489,275,434,102.2319138,0.8034418821
20230617_132042,social_iqa/task.json,1949,tiiuae/falcon-40b-instruct,closed,0,0.01,adaptive,8,<|endoftext|>,11,11,86379,NVIDIA A100 80GB PCIe,0.2719343253,0.215380717,75,421,0.4648537712,0.2998534959,273,427,102.0513084,0.8033748269
20230617_134748,social_iqa/task.json,1949,tiiuae/falcon-40b-instruct,closed,5,0.01,adaptive,8,<|endoftext|>,11,11,2266,NVIDIA A100 80GB PCIe,0.5233453053,0.3633215437,84,249,0.5382247306,0.3656747531,96,251,51.94766547,0.8788733482
20230617_154859,social_iqa/task.json,1949,tiiuae/falcon-40b-instruct,closed,5,0.01,adaptive,8,<|endoftext|>,11,11,105,NVIDIA A100 80GB PCIe,0.5207798871,0.3603012032,86,246,0.5356593125,0.363102248,98,247,52.19805028,0.8784044385
20230617_175009,social_iqa/task.json,1949,tiiuae/falcon-40b-instruct,closed,5,0.01,adaptive,8,<|endoftext|>,11,11,86379,NVIDIA A100 80GB PCIe,0.5212929708,0.3614065326,85,243,0.5371985634,0.3650423473,95,246,52.01693176,0.8786716461
20230617_195119,social_iqa/task.json,1949,tiiuae/falcon-40b-instruct,closed-adv,0,0.01,adaptive,8,<|endoftext|>,11,11,2266,NVIDIA A100 80GB PCIe,0.4633145203,0.4408182451,247,357,-100,-100,-100,-100,91.20472037,0.8076761961
20230617_202415,social_iqa/task.json,1949,tiiuae/falcon-40b-instruct,closed-adv,0,0.01,adaptive,8,<|endoftext|>,11,11,105,NVIDIA A100 80GB PCIe,0.4653668548,0.4414063418,252,364,-100,-100,-100,-100,91.72242175,0.8074910641
20230617_205715,social_iqa/task.json,1949,tiiuae/falcon-40b-instruct,closed-adv,0,0.01,adaptive,8,<|endoftext|>,11,11,86379,NVIDIA A100 80GB PCIe,0.4628014366,0.440103086,250,352,-100,-100,-100,-100,92.10261673,0.8074451089
20230617_213022,social_iqa/task.json,1949,tiiuae/falcon-40b-instruct,closed-adv,5,0.01,adaptive,8,<|endoftext|>,11,11,2266,NVIDIA A100 80GB PCIe,0.6305797845,0.5795104938,158,176,-100,-100,-100,-100,55.2288353,0.8608784676
20230617_234602,social_iqa/task.json,1949,tiiuae/falcon-40b-instruct,closed-adv,5,0.01,adaptive,8,<|endoftext|>,11,11,105,NVIDIA A100 80GB PCIe,0.6310928681,0.5798928266,156,178,-100,-100,-100,-100,55.2036942,0.8608680367
20230618_020143,social_iqa/task.json,1949,tiiuae/falcon-40b-instruct,closed-adv,5,0.01,adaptive,8,<|endoftext|>,11,11,86379,NVIDIA A100 80GB PCIe,0.6295536172,0.5789336682,159,172,-100,-100,-100,-100,55.23755772,0.8607804179
20230618_041724,social_iqa/task.json,1949,tiiuae/falcon-40b-instruct,open,0,0.01,adaptive,8,<|endoftext|>,11,11,2266,NVIDIA A100 80GB PCIe,0.008209338122,0.005338981512,1,16,0.4433042586,0.2872775778,218,339,96.94150847,0.8133743405
20230618_043758,social_iqa/task.json,1949,tiiuae/falcon-40b-instruct,open,0,0.01,adaptive,8,<|endoftext|>,11,11,105,NVIDIA A100 80GB PCIe,0.008722421755,0.005911063892,1,17,0.4402257568,0.2844169016,221,345,97.05387378,0.8132859468
20230618_045831,social_iqa/task.json,1949,tiiuae/falcon-40b-instruct,open,0,0.01,adaptive,8,<|endoftext|>,11,11,86379,NVIDIA A100 80GB PCIe,0.008722421755,0.005397872345,1,17,0.4407388404,0.2845286751,216,342,97.13545408,0.8132299185
20230618_051905,social_iqa/task.json,1949,tiiuae/falcon-40b-instruct,open,5,0.01,adaptive,8,<|endoftext|>,11,11,2266,NVIDIA A100 80GB PCIe,0.02719343253,0.01629129686,30,20,0.442791175,0.2854865976,197,207,52.95433556,0.8560199142
20230618_063358,social_iqa/task.json,1949,tiiuae/falcon-40b-instruct,open,5,0.01,adaptive,8,<|endoftext|>,11,11,105,NVIDIA A100 80GB PCIe,0.0266803489,0.0157205206,29,18,0.4463827604,0.2887568173,198,208,52.81118522,0.8561258912
20230618_074850,social_iqa/task.json,1949,tiiuae/falcon-40b-instruct,open,5,0.01,adaptive,8,<|endoftext|>,11,11,86379,NVIDIA A100 80GB PCIe,0.02770651616,0.01686207311,29,20,0.4474089277,0.2894935502,197,209,52.81015906,0.8563817739
20230616_010637,tracking_shuffled_objects/task.json,750,tiiuae/falcon-7b,closed,0,0.01,adaptive,16,<|endoftext|>,11,11,2266,NVIDIA A100 80GB PCIe,0,0,-100,-100,0,0,-100,-100,32.968,0.8860872984
20230616_010831,tracking_shuffled_objects/task.json,750,tiiuae/falcon-7b,closed,0,0.01,adaptive,16,<|endoftext|>,11,11,105,NVIDIA A100 80GB PCIe,0,0,-100,-100,0,0,-100,-100,32.956,0.8863552809
20230616_011023,tracking_shuffled_objects/task.json,750,tiiuae/falcon-7b,closed,0,0.01,adaptive,16,<|endoftext|>,11,11,86379,NVIDIA A100 80GB PCIe,0,0,-100,-100,0,0,-100,-100,32.992,0.8861476183
20230616_011216,tracking_shuffled_objects/task.json,750,tiiuae/falcon-7b,closed,5,0.01,adaptive,16,<|endoftext|>,11,11,2266,NVIDIA A100 80GB PCIe,0,0,-100,-100,0,0,-100,-100,26.42266667,0.8848344684
20230616_012523,tracking_shuffled_objects/task.json,750,tiiuae/falcon-7b,closed,5,0.01,adaptive,16,<|endoftext|>,11,11,105,NVIDIA A100 80GB PCIe,0,0,-100,-100,0,0,-100,-100,26.42666667,0.884770751
20230616_013829,tracking_shuffled_objects/task.json,750,tiiuae/falcon-7b,closed,5,0.01,adaptive,16,<|endoftext|>,11,11,86379,NVIDIA A100 80GB PCIe,0,0,-100,-100,0,0,-100,-100,26.42666667,0.8848060966
20230616_015136,tracking_shuffled_objects/task.json,750,tiiuae/falcon-7b,closed-adv,0,0.01,adaptive,16,<|endoftext|>,11,11,2266,NVIDIA A100 80GB PCIe,0.32,0.3443917547,-100,-100,-100,-100,-100,-100,25.60666667,0.866314292
20230616_015339,tracking_shuffled_objects/task.json,750,tiiuae/falcon-7b,closed-adv,0,0.01,adaptive,16,<|endoftext|>,11,11,105,NVIDIA A100 80GB PCIe,0.3333333333,0.3527846587,-100,-100,-100,-100,-100,-100,25.58533333,0.866592586
20230616_015542,tracking_shuffled_objects/task.json,750,tiiuae/falcon-7b,closed-adv,0,0.01,adaptive,16,<|endoftext|>,11,11,86379,NVIDIA A100 80GB PCIe,0.3306666667,0.3530789076,-100,-100,-100,-100,-100,-100,25.57466667,0.8665312529
20230616_015746,tracking_shuffled_objects/task.json,750,tiiuae/falcon-7b,closed-adv,5,0.01,adaptive,16,<|endoftext|>,11,11,2266,NVIDIA A100 80GB PCIe,0.3346666667,0.2959938205,-100,-100,-100,-100,-100,-100,28.96933333,0.8664155006
20230616_021203,tracking_shuffled_objects/task.json,750,tiiuae/falcon-7b,closed-adv,5,0.01,adaptive,16,<|endoftext|>,11,11,105,NVIDIA A100 80GB PCIe,0.3346666667,0.2969112779,-100,-100,-100,-100,-100,-100,28.96933333,0.8664668202
20230616_022620,tracking_shuffled_objects/task.json,750,tiiuae/falcon-7b,closed-adv,5,0.01,adaptive,16,<|endoftext|>,11,11,86379,NVIDIA A100 80GB PCIe,0.3333333333,0.2963243738,-100,-100,-100,-100,-100,-100,28.97066667,0.8664197326
20230616_024042,tracking_shuffled_objects/task.json,750,tiiuae/falcon-7b,open,0,0.01,adaptive,16,<|endoftext|>,11,11,2266,NVIDIA A100 80GB PCIe,0,0,-100,-100,0,0,-100,-100,32.45733333,0.8525344133
20230616_024211,tracking_shuffled_objects/task.json,750,tiiuae/falcon-7b,open,0,0.01,adaptive,16,<|endoftext|>,11,11,105,NVIDIA A100 80GB PCIe,0,0,-100,-100,0,0,-100,-100,32.49866667,0.8526079655
20230616_024340,tracking_shuffled_objects/task.json,750,tiiuae/falcon-7b,open,0,0.01,adaptive,16,<|endoftext|>,11,11,86379,NVIDIA A100 80GB PCIe,0,0,-100,-100,0,0,-100,-100,32.53866667,0.8524990082
20230616_024509,tracking_shuffled_objects/task.json,750,tiiuae/falcon-7b,open,5,0.01,adaptive,16,<|endoftext|>,11,11,2266,NVIDIA A100 80GB PCIe,0,0,-100,-100,0,0,-100,-100,26.52666667,0.8839718699
20230616_025529,tracking_shuffled_objects/task.json,750,tiiuae/falcon-7b,open,5,0.01,adaptive,16,<|endoftext|>,11,11,105,NVIDIA A100 80GB PCIe,0,0,-100,-100,0,0,-100,-100,26.54,0.8839518428
20230616_030548,tracking_shuffled_objects/task.json,750,tiiuae/falcon-7b,open,5,0.01,adaptive,16,<|endoftext|>,11,11,86379,NVIDIA A100 80GB PCIe,0,0,-100,-100,0,0,-100,-100,26.516,0.8840104342
20230616_035156,tracking_shuffled_objects/task.json,750,tiiuae/falcon-7b-instruct,closed,0,0.01,adaptive,16,<|endoftext|>,11,11,2266,NVIDIA A100 80GB PCIe,0,0,0,0,0,0,0,0,28.01866667,0.8214780092
20230616_035254,tracking_shuffled_objects/task.json,750,tiiuae/falcon-7b-instruct,closed,0,0.01,adaptive,16,<|endoftext|>,11,11,105,NVIDIA A100 80GB PCIe,0,0,0,0,0,0,0,0,28.1,0.8211258054
20230616_035352,tracking_shuffled_objects/task.json,750,tiiuae/falcon-7b-instruct,closed,0,0.01,adaptive,16,<|endoftext|>,11,11,86379,NVIDIA A100 80GB PCIe,0,0,0,0,0,0,0,0,27.49466667,0.8222293854
20230616_035450,tracking_shuffled_objects/task.json,750,tiiuae/falcon-7b-instruct,closed,5,0.01,adaptive,16,<|endoftext|>,11,11,2266,NVIDIA A100 80GB PCIe,0,0,0,0,0,0,0,0,39.46133333,0.8112206459
20230616_040301,tracking_shuffled_objects/task.json,750,tiiuae/falcon-7b-instruct,closed,5,0.01,adaptive,16,<|endoftext|>,11,11,105,NVIDIA A100 80GB PCIe,0,0,0,0,0,0,0,0,39.57866667,0.8111279011
20230616_041112,tracking_shuffled_objects/task.json,750,tiiuae/falcon-7b-instruct,closed,5,0.01,adaptive,16,<|endoftext|>,11,11,86379,NVIDIA A100 80GB PCIe,0,0,0,0,0,0,0,0,39.55333333,0.8111829162
20230616_041923,tracking_shuffled_objects/task.json,750,tiiuae/falcon-7b-instruct,closed-adv,0,0.01,adaptive,16,<|endoftext|>,11,11,2266,NVIDIA A100 80GB PCIe,0.3333333333,0.25,193,203,-100,-100,-100,-100,39.05866667,0.8303294182
20230616_042109,tracking_shuffled_objects/task.json,750,tiiuae/falcon-7b-instruct,closed-adv,0,0.01,adaptive,16,<|endoftext|>,11,11,105,NVIDIA A100 80GB PCIe,0.3333333333,0.25,205,205,-100,-100,-100,-100,39.05866667,0.8303294182
20230616_042255,tracking_shuffled_objects/task.json,750,tiiuae/falcon-7b-instruct,closed-adv,0,0.01,adaptive,16,<|endoftext|>,11,11,86379,NVIDIA A100 80GB PCIe,0.3333333333,0.25,201,203,-100,-100,-100,-100,39.05866667,0.8303294182
20230616_042442,tracking_shuffled_objects/task.json,750,tiiuae/falcon-7b-instruct,closed-adv,5,0.01,adaptive,16,<|endoftext|>,11,11,2266,NVIDIA A100 80GB PCIe,0.3333333333,0.25,38,37,-100,-100,-100,-100,33.7,0.8306757808
20230616_043255,tracking_shuffled_objects/task.json,750,tiiuae/falcon-7b-instruct,closed-adv,5,0.01,adaptive,16,<|endoftext|>,11,11,105,NVIDIA A100 80GB PCIe,0.3333333333,0.25,39,38,-100,-100,-100,-100,34.72533333,0.829777658
20230616_044108,tracking_shuffled_objects/task.json,750,tiiuae/falcon-7b-instruct,closed-adv,5,0.01,adaptive,16,<|endoftext|>,11,11,86379,NVIDIA A100 80GB PCIe,0.3333333333,0.25,39,39,-100,-100,-100,-100,31.92,0.8314795494
20230616_044910,tracking_shuffled_objects/task.json,750,tiiuae/falcon-7b-instruct,open,0,0.01,adaptive,16,<|endoftext|>,11,11,2266,NVIDIA A100 80GB PCIe,0,0,0,0,0,0,0,0,56.888,0.8248053193
20230616_045039,tracking_shuffled_objects/task.json,750,tiiuae/falcon-7b-instruct,open,0,0.01,adaptive,16,<|endoftext|>,11,11,105,NVIDIA A100 80GB PCIe,0,0,0,0,0,0,0,0,56.91333333,0.8251412511
20230616_045208,tracking_shuffled_objects/task.json,750,tiiuae/falcon-7b-instruct,open,0,0.01,adaptive,16,<|endoftext|>,11,11,86379,NVIDIA A100 80GB PCIe,0,0,0,0,0,0,0,0,56.83866667,0.8246085644
20230616_045336,tracking_shuffled_objects/task.json,750,tiiuae/falcon-7b-instruct,open,5,0.01,adaptive,16,<|endoftext|>,11,11,2266,NVIDIA A100 80GB PCIe,0,0,0,0,0,0,0,0,41.32666667,0.8098156452
20230616_050008,tracking_shuffled_objects/task.json,750,tiiuae/falcon-7b-instruct,open,5,0.01,adaptive,16,<|endoftext|>,11,11,105,NVIDIA A100 80GB PCIe,0,0,0,0,0,0,0,0,41.73466667,0.8094177246
20230616_050640,tracking_shuffled_objects/task.json,750,tiiuae/falcon-7b-instruct,open,5,0.01,adaptive,16,<|endoftext|>,11,11,86379,NVIDIA A100 80GB PCIe,0,0,0,0,0,0,0,0,40.12266667,0.8100311756
20230616_133534,tracking_shuffled_objects/task.json,750,tiiuae/falcon-40b,closed,0,0.01,adaptive,8,<|endoftext|>,11,11,2266,NVIDIA A100 80GB PCIe,0,0,-100,-100,0,0,-100,-100,30.80933333,0.8889915347
